KIC,P13,G,2MASS,GLAT,GLON,Teffc,e_Teffc,Teff,e_Teff,Dnu,e_Dnu,numax,e_numax,Notes,Teff1,e_Teff1,[M/H]1,e_[M/H]1,M1,E_M1,e_M1,R1,E_R1,e_R1,log.g1,E_log.g1,e_log.g1,rho1,E_rho1,e_rho1,Teff2,e_Teff2,[M/H]2,e_[M/H]2,M2,E_M2,e_M2,R2,E_R2,e_R2,log.g2,E_log.g2,e_log.g2,rho2,E_rho2,e_rho2,_RA,_DE,kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
9893889,1,0,J19322721+4647209,79.199,12.936,4827.0,98.0,4646.0,91.0,3.8,0.09,30.75,0.84,PUBLIC                                       ,4495,86,-0.06,0.06,1.03,0.12,0.1,10.9,0.52,0.42,2.375,0.013000000000000001,0.011000000000000001,0.00079,2.9999999999999997e-05,2.9999999999999997e-05,4574,86,-0.03,0.06,1.06,0.13,0.1,11.02,0.52,0.44,2.379,0.012,0.012,0.00079,2.9999999999999997e-05,2.9999999999999997e-05,293.1134,46.789139,9893889,2MASS J19322721+4647209,4827,98.0,-98.0,2.379,0.012,-0.012,-0.03,0.06,-0.06,1.06,0.13,-0.1,11.02,0.52,-0.44,0.001113,4.226e-05,-4.226e-05,MULT55,10.341,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.1134,46.789139,11111111111111111,PHO55,AST55,SPE55,8.702,0.024,8.13,0.022000000000000002,8.027999999999999,0.022000000000000002,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,85.01899999999999,99.62,112.867,123.454,138.35399999999998,164.16,173.58599999999998,191.40200000000002,215.391,231.108,241.649,252.78,257.425,289.894,,,,-2147483648,b'3556-284-1  ',1635378410781933568,2128378465236768384,283554,2015.0,293.1133978692036,0.15603653995812322,46.789096968070645,0.22333979674590151,1.0559989114568036,0.2916018357571502,3.814965100892323,1.087128742676399,-11.382582445079912,0.6718035141486454,0.4882325530052185,0.6132767200469971,-0.6637036800384521,-0.29726874828338623,0.692307710647583,-0.6705577969551086,-0.45712825655937195,-0.8803533911705017,-0.22536295652389526,0.09167849272489548,92,92,92,91,0,1,,0.40821260141825255,178.39069058542387,False,4.080841064453125,5.603108882904053,2.1029247363912873e-05,5,16,False,0.27375033497810364,0.24706165492534637,0.06440548598766327,0.11346377432346344,-94.9412612915039,81.38746643066406,16.486867904663086,18.573806762695312,115,1322665.6079060202,542.1437889789854,10.221144911038596,b'NOT_AVAILABLE',79.19918154495306,12.936167795464913,313.037597637973,66.8074576507612,1.81739791754907e-05
9833073,1,0,J19305265+4639055,78.95100000000001,13.119000000000002,4821.0,78.0,4626.0,72.0,3.62,0.08,31.87,1.05,PUBLIC                                       ,4542,90,-0.15,0.06,1.4,0.2,0.18,12.46,0.65,0.63,2.392,0.016,0.016,0.00072,2e-05,2e-05,4608,90,-0.14,0.06,1.43,0.2,0.19,12.57,0.65,0.63,2.395,0.016,0.016,0.00072,2e-05,2e-05,292.71939,46.651539,9833073,2MASS J19305265+4639055,4821,78.0,-78.0,2.395,0.016,-0.016,-0.14,0.06,-0.06,1.43,0.2,-0.19,12.57,0.65,-0.63,0.0010140000000000001,2.817e-05,-2.817e-05,MULT55,11.443,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.71939,46.651539,11111111111111111,PHO55,AST55,SPE55,9.699,0.021,9.158999999999999,0.022000000000000002,9.017999999999999,0.015,0.8757,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,98.65899999999999,112.39299999999999,127.68299999999999,140.936,157.727,182.726,190.395,204.71900000000002,225.835,239.024,246.9,255.362,258.647,279.282,,,,-2147483648,b'3556-1278-1 ',1635378410781933568,2128292256653888896,849346,2015.0,292.71937834462875,0.15939255312298498,46.65153769876772,0.24019779597681978,0.3015084966142183,0.3056109196032984,-2.568212352404692,1.1204505258476285,-6.989572452904424,0.7228206076671169,0.28930553793907166,0.3352670967578888,-0.5844393372535706,-0.10203611105680466,0.7898280620574951,-0.661889910697937,-0.5016368627548218,-0.8204438090324402,-0.315647691488266,0.10474288463592529,114,114,113,110,1,4,,0.48649412932487013,411.3394121490458,False,4.820004940032959,4.0211358070373535,3.460879088379443e-05,5,17,False,0.2123207002878189,0.1218002662062645,0.13902366161346436,0.22937262058258057,-98.42017364501953,77.71046447753906,11.193462371826172,0.16207386553287506,141,491827.4584798718,528.6365311834123,11.2952381350349,b'NOT_AVAILABLE',78.95102180466878,13.119021295958046,312.26991667469804,66.78717060121215,2.7952714389550902e-05
6762022,1,1,J19055460+4215348,72.933,15.372,4963.0,76.0,4757.0,70.0,4.41,0.08,40.48,0.97,"GOLD,KASC,GO,RC,PUBLIC                       ",4609,81,0.06,0.05,1.36,0.13,0.13,10.84,0.39,0.42,2.5,0.011000000000000001,0.012,0.00107,2.9999999999999997e-05,2.9999999999999997e-05,4658,81,0.1,0.05,1.38,0.13,0.12,10.89,0.4,0.34,2.503,0.011000000000000001,0.012,0.00106,2.9999999999999997e-05,2.9999999999999997e-05,286.47751,42.259689,6762022,2MASS J19055460+4215348,4963,76.0,-76.0,2.503,0.011000000000000001,-0.012,0.1,0.05,-0.05,1.38,0.13,-0.12,10.89,0.4,-0.34,0.001493,4.226e-05,-4.226e-05,MULT55,11.532,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.47751,42.259689,11111111111111111,PHO55,AST55,SPE55,9.892000000000001,0.021,9.37,0.017,9.257,0.012,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,116.286,133.123,150.42700000000002,163.93,181.524,206.923,214.317,227.03599999999997,243.238,251.858,256.062,259.70799999999997,261.09,269.421,,,,-2147483648,b'3128-1656-1 ',1635378410781933568,2105457186850259712,165568,2015.0,286.4775295922579,0.1369215705110166,42.25968017536701,0.2596176212977663,0.5455029949632767,0.2852248332924292,0.6253518690447653,0.991561340787627,1.1630032332569904,0.7281246759382166,0.23507021367549896,0.42430391907691956,-0.5798966884613037,-0.1209300234913826,0.3534306287765503,-0.35432711243629456,-0.6655124425888062,-0.8614030480384827,-0.03280575945973396,-0.07653368264436722,103,103,103,99,0,4,,0.44083453557269164,213.03956382136266,False,4.388058662414551,4.9819183349609375,3.076267603319138e-05,5,17,False,0.20630709826946259,0.4369452893733978,0.20090080797672272,0.14909033477306366,-108.45455932617188,77.55455017089844,30.758575439453125,19.819168090820312,136,455221.4171094266,381.81507400677754,11.3792133478069,b'NOT_AVAILABLE',72.93294173199916,15.37165673725998,298.6866849380849,64.06689305022556,1.8120859802687082e-05
7018252,1,1,J19052885+4234382,73.205,15.568,4903.0,82.0,4741.0,77.0,3.55,0.07,27.35,0.63,"GOLD,KASC,PUBLIC                             ",4619,93,-0.22,0.06,1.0,0.09,0.09,11.31,0.42,0.39,2.331,0.011000000000000001,0.011000000000000001,0.0006900000000000001,2e-05,2e-05,4665,93,-0.24,0.06,1.01,0.09,0.09,11.35,0.42,0.39,2.332,0.011000000000000001,0.011000000000000001,0.0006900000000000001,2e-05,2e-05,286.37023999999997,42.577290000000005,7018252,2MASS J19052885+4234382,4903,82.0,-82.0,2.332,0.011000000000000001,-0.011000000000000001,-0.24,0.06,-0.06,1.01,0.09,-0.09,11.35,0.42,-0.39,0.0009718999999999999,2.817e-05,-2.817e-05,MULT55,10.825,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.37023999999997,42.577290000000005,11111111111111111,PHO55,AST55,SPE55,9.266,0.022000000000000002,8.725,0.018000000000000002,8.625,0.013999999999999999,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,84.60600000000001,97.633,111.068,122.211,137.18,161.14600000000002,169.604,185.34400000000002,207.30900000000003,222.12900000000002,231.356,241.65599999999998,245.84400000000002,273.651,,,,-2147483648,b'3128-1482-1 ',1635378410781933568,2105514636332794880,561497,2015.0,286.37025630775304,0.1312220458332546,42.577284634538145,0.42713759721450295,0.8997877807440051,0.5398468973430229,4.837380082541353,3.195297937287738,-1.7646449867738538,1.3761123143948217,0.5733749866485596,0.5750803351402283,-0.5959112048149109,-0.5585529208183289,0.8627040386199951,-0.8764848709106445,-0.8787495493888855,-0.9740219712257385,-0.6832616925239563,0.6897277235984802,45,45,45,44,0,1,,0.31912544427036765,118.36228317318566,False,3.2506215572357178,8.108990669250488,2.698898060771171e-05,5,12,False,0.7130716443061829,0.24557659029960632,0.24681425094604492,0.07139997184276581,-122.84061431884766,77.2230224609375,30.257612228393555,-39.55016326904297,86,848346.6091857093,1121.0338271474398,10.703336743041298,b'NOT_AVAILABLE',73.20478588592131,15.56787725898807,298.6997201576936,64.39417272036019,8.386138183726259e-06
7429055,1,1,J19051309+4302119,73.626,15.79,4733.0,69.0,4588.0,65.0,6.09,0.13,60.58,1.58,"GOLD,KASC,SEIS_INTEREST,PUBLIC               ",4441,82,0.04,0.05,1.14,0.13,0.13,8.22,0.36,0.37,2.667,0.013000000000000001,0.013000000000000001,0.00206,5.9999999999999995e-05,5.9999999999999995e-05,4534,82,0.09,0.05,1.19,0.14,0.13,8.35,0.37,0.36,2.6710000000000003,0.013000000000000001,0.013000000000000001,0.00205,5.9999999999999995e-05,5.9999999999999995e-05,286.30453,43.036652000000004,7429055,2MASS J19051309+4302119,4690,77.0,-77.0,2.678,0.009000000000000001,-0.002,-0.08,0.18,-0.18,1.26,0.06,-0.05,8.51,0.12,-0.12,0.002884,7.465e-06,-7.465e-06,MULT56,11.252,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.30453,43.036652000000004,11111111111111111,PHO56,AST56,PHO56,9.515,0.021,8.969,0.017,8.82,0.012,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.104,7.104,7.1,7.1,152.033,174.567,192.97799999999998,204.605,221.597,244.942,251.80200000000002,263.355,274.726,277.793,277.445,276.098,275.996,275.028,,,,-2147483648,b'3128-481-1  ',1635378410781933568,2105552603843661952,571579,2015.0,286.3044907102991,0.14744253348272066,43.03668525188368,0.23112361373017162,0.8303548550465893,0.28398357608241426,-6.6614119458553285,0.9682281004907053,9.819361533645036,0.6943556094897347,0.15159082412719727,0.48774275183677673,-0.6222267746925354,-0.18681704998016357,0.5008094310760498,-0.4670194685459137,-0.5692864656448364,-0.8426323533058167,-0.3351879119873047,0.13577282428741455,77,77,77,74,0,3,,0.3593613141689516,190.92381064070142,False,3.6236648559570312,7.3812971115112305,2.8165464755147696e-05,5,15,False,0.1934492141008377,0.4052823483943939,0.30389830470085144,0.0933368057012558,-84.6923599243164,71.32561492919922,-10.987360954284668,14.975156784057617,112,598931.093582874,1295.3412301935261,11.081327913535537,b'NOT_AVAILABLE',73.62572593367629,15.78952340399682,298.8709091804713,64.85023654923218,7.722230491290352e-06
7347189,1,0,J19052086+4254372,73.514,15.719000000000001,4872.0,74.0,4717.0,70.0,4.04,0.09,41.57,2.22,PUBLIC                                       ,4597,89,-0.12,0.06,1.82,0.33,0.32,12.63,0.81,0.84,2.495,0.022000000000000002,0.025,0.0009,2.9999999999999997e-05,2.9999999999999997e-05,4649,89,-0.12,0.06,1.93,0.35,0.38,12.87,0.83,0.93,2.501,0.023,0.027000000000000003,0.0009,2.9999999999999997e-05,2.9999999999999997e-05,286.33693999999997,42.910351,7347189,2MASS J19052086+4254372,4872,74.0,-74.0,2.501,0.023,-0.027000000000000003,-0.12,0.06,-0.06,1.93,0.35,-0.38,12.87,0.83,-0.93,0.001268,4.226e-05,-4.226e-05,MULT55,10.841,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.33693999999997,42.910351,11111111111111111,PHO55,AST55,SPE55,9.241,0.021,8.68,0.026000000000000002,8.592,0.012,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.101,7.1,7.1,7.1,7.1,7.1,7.1,7.1,90.693,103.352,116.67299999999999,126.715,140.127,159.77,166.13400000000001,178.076,193.08900000000003,201.653,205.518,208.81,209.96400000000003,215.28099999999998,,,,-2147483648,b'3128-301-1  ',1635378410781933568,2105545697536255232,643988,2015.0,286.3369439745976,0.1359003310253845,42.910350957348314,0.3266353390231582,0.4259077571876306,0.2887005765860767,2.411573583730049,0.840399422636148,-2.707049988896949,1.4898631915224196,-0.5089110136032104,-0.2742902338504791,-0.30583131313323975,0.40574851632118225,0.831967294216156,-0.45903870463371277,-0.8859537243843079,-0.7275678515434265,-0.7974807620048523,0.45704635977745056,77,77,72,76,5,1,,0.23730916496919702,88.56065394487472,False,2.508000373840332,15.345101356506348,2.7983382096863352e-05,5,13,False,0.370749831199646,0.3780187964439392,0.4171770215034485,0.2729213833808899,-128.45860290527344,73.63237762451172,-6.91926383972168,-10.456219673156738,104,842343.1517639589,447.3695743991622,10.711047440323316,b'NOT_AVAILABLE',73.51405443178844,15.71900411533861,298.8468785979678,64.72209840039514,1.3311755474948662e-05
7103951,1,0,J19082415+4238093,73.47800000000001,15.095999999999998,5175.0,103.0,5027.0,98.0,5.01,0.09,53.2,1.4,"GO,ROTATOR,PUBLIC                            ",4801,85,-0.04,0.06,,,,,,,,,,,,,4799,85,-0.04,0.06,,,,,,,,,,,,,287.10062,42.635929,7103951,2MASS J19082415+4238093,4999,87.0,-177.0,2.513,0.475,-0.175,0.07,0.14,-0.53,3.305,0.241,-2.183,16.68,3.855,-10.488,0.001003,0.006801000000000001,-0.0004212,DSEP,9.378,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.10062,42.635929,11111111111111111,PHO1,KIC0,KIC0,7.757000000000001,0.024,7.349,0.034,7.209,0.018000000000000002,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,91.553,106.26899999999999,118.205,126.676,138.885,158.653,165.66099999999997,177.925,192.667,201.204,206.382,211.94799999999998,214.486,230.945,,,,-2147483648,b'3128-1257-1 ',1635378410781933568,2105480001719302400,673728,2015.0,287.10064951372107,0.13256536700169186,42.63585955401527,0.19897446694074442,1.8386851531161061,0.2540615407473051,-4.436377608822357,1.0435846282378969,-6.942024763105545,0.6055769069205015,-0.09765253216028214,-0.02841309830546379,-0.3609606921672821,0.19798028469085693,0.8404379487037659,-0.5239473581314087,-0.44351571798324585,-0.6491777896881104,-0.3047880232334137,-0.337742418050766,84,84,84,84,0,0,,0.23233924665387962,69.95161510540647,False,2.4639010429382324,15.357380867004395,2.111383764713537e-05,5,11,False,0.169584259390831,0.3454747796058655,0.29607224464416504,0.38201385736465454,-96.43285369873047,23.66937255859375,15.215044975280762,-27.918987274169922,81,3244218.0495617627,3106.546525882781,9.246994973313502,b'NOT_AVAILABLE',73.47822766893384,15.095772719142209,299.9332302540449,64.30840454539849,5.707685450792984e-05
7103666,1,0,J19075686+4236416,73.421,15.163,4907.0,74.0,4713.0,69.0,4.16,0.09,34.62,1.42,PUBLIC                                       ,4551,82,0.04,0.05,1.06,0.16,0.12,10.36,0.57,0.45,2.43,0.017,0.015,0.00095,2.9999999999999997e-05,2.9999999999999997e-05,4615,82,0.09,0.05,1.08,0.17,0.13,10.43,0.6,0.48,2.4330000000000003,0.018000000000000002,0.015,0.00095,2.9999999999999997e-05,2.9999999999999997e-05,286.98697000000004,42.611568,7103666,2MASS J19075686+4236416,4907,74.0,-74.0,2.4330000000000003,0.018000000000000002,-0.015,0.09,0.05,-0.05,1.08,0.17,-0.13,10.43,0.6,-0.48,0.001338,4.226e-05,-4.226e-05,MULT55,11.424000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.98697000000004,42.611568,11111111111111111,PHO55,AST55,SPE55,9.783,0.021,9.26,0.018000000000000002,9.133,0.012,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,109.064,125.56700000000001,142.471,156.19299999999998,174.101,201.24400000000003,209.53900000000002,224.81099999999998,245.49400000000003,257.95599999999996,264.997,272.462,275.262,291.624,,,,-2147483648,b'3128-494-1  ',1635378410781933568,2105480482755640064,336864,2015.0,286.98699230447585,0.12452621701516997,42.61161307105147,0.24736508217375777,0.635180116300323,0.3245094534430647,4.951650718966187,1.66198204183375,10.455049395696474,0.8752190813335202,0.11603215336799622,0.29763075709342957,-0.3998987376689911,0.07415194809436798,0.5228778719902039,-0.4157332479953766,-0.4665830433368683,-0.8872576355934143,0.2258666306734085,-0.42298316955566406,78,78,78,74,0,4,,0.4072371827567257,136.26444463652405,False,4.071675777435303,5.83915376663208,3.2670159271219745e-05,5,12,False,0.5364285707473755,0.2604596018791199,0.42220592498779297,0.1575627326965332,-123.06011962890625,67.16679382324219,30.072654724121094,-28.409208297729492,87,495716.5316337774,307.56158787388927,11.286686557794077,b'NOT_AVAILABLE',73.42107526675362,15.163138338442442,299.7323911613154,64.30754206429897,4.478337990541278e-06
6934780,1,0,J19081807+4229236,73.332,15.056,5100.0,81.0,4869.0,74.0,3.68,0.1,26.74,1.14,PUBLIC                                       ,4757,96,-0.31,0.07,0.92,0.1,0.09,10.81,0.46,0.38,2.3369999999999997,0.013999999999999999,0.013000000000000001,0.00073,2.9999999999999997e-05,2.9999999999999997e-05,4766,96,-0.36,0.07,0.92,0.11,0.08,10.79,0.49,0.39,2.3369999999999997,0.015,0.013000000000000001,0.00073,2.9999999999999997e-05,2.9999999999999997e-05,287.07532000000003,42.489891,6934780,2MASS J19081807+4229236,5100,81.0,-81.0,2.3369999999999997,0.015,-0.013000000000000001,-0.36,0.07,-0.07,0.92,0.11,-0.08,10.79,0.49,-0.39,0.0010279999999999998,4.226e-05,-4.226e-05,MULT55,11.882,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.07532000000003,42.489891,11111111111111111,PHO55,AST55,SPE55,10.317,0.021,9.815,0.017,9.718,0.011000000000000001,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,112.346,126.605,144.264,159.741,179.172,207.601,216.03799999999998,231.94799999999998,256.806,272.823,282.39799999999997,292.16700000000003,296.129,320.993,,,,-2147483648,b'3128-706-1  ',1635378410781933568,2105477459098665856,252558,2015.0,287.07532268447903,0.36014174854298353,42.4898639916244,0.6373230184132813,0.7517090111371947,0.9210226838406474,-0.8105108833256652,5.319473977196258,-9.026885139876368,1.9656755999565347,0.23912127315998077,0.20291964709758759,-0.47496309876441956,-0.16703075170516968,0.944400429725647,-0.8811262845993042,-0.8433268666267395,-0.9096419811248779,-0.7920265197753906,0.6617047786712646,71,71,71,64,0,7,,0.8150998711052954,217.55883526292877,False,7.9630351066589355,1.4957587718963623,2.9035736588411964e-05,5,9,False,0.43351832032203674,0.3213546574115753,0.3072119653224945,0.3820651173591614,-125.07959747314453,8.65499210357666,-4.757652759552002,-21.46172332763672,70,321323.38424471015,130.63742998848264,11.757414232852387,b'NOT_AVAILABLE',73.331637476813,15.055428264224084,299.8015384430665,64.17280527510921,1.187985808067831e-05
6935260,1,0,J19090418+4226487,73.34899999999999,14.908,4860.0,78.0,4677.0,72.0,4.59,0.12,42.66,0.97,PUBLIC                                       ,4547,88,-0.1,0.06,1.31,0.15,0.13,10.39,0.5,0.45,2.522,0.011000000000000001,0.011000000000000001,0.00117,5e-05,5e-05,4612,88,-0.08,0.06,1.34,0.17,0.15,10.49,0.5,0.47,2.523,0.011000000000000001,0.011000000000000001,0.00116,5e-05,5e-05,287.26746,42.446869,6935260,2MASS J19090418+4226487,4860,78.0,-78.0,2.523,0.011000000000000001,-0.011000000000000001,-0.08,0.06,-0.06,1.34,0.17,-0.15,10.49,0.5,-0.47,0.001634,7.043e-05,-7.043e-05,MULT55,10.844000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.26746,42.446869,11101111111111111,PHO55,AST55,SPE55,9.191,0.023,8.635,0.028999999999999998,8.527999999999999,0.011000000000000001,0.8199,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.102,7.1,102.852,119.363,134.648,145.8,161.208,185.11599999999999,192.739,206.232,223.358,232.968,238.09,242.543,244.49599999999998,254.66,,,,-2147483648,b'3128-2485-1 ',1635378410781933568,2102472356378183552,1061801,2015.0,287.2673895472624,0.11214186588240839,42.44684323350065,0.1892087631854662,1.1475811135305989,0.22840223916785787,-10.31498823939878,0.8456837913452819,-5.623660795073777,0.5732979440881621,0.17420753836631775,0.2637117803096771,-0.5044199824333191,-0.06221441179513931,0.6768348813056946,-0.5591171979904175,-0.5494325757026672,-0.8109793663024902,-0.2560349106788635,0.022905496880412102,97,97,96,95,1,2,,0.21090032796096347,82.35576133693321,False,2.275560140609741,18.781450271606445,2.6824134693015367e-05,5,15,False,0.3138103485107422,0.18025170266628265,0.22986111044883728,0.17623089253902435,-117.46117401123047,73.0399169921875,21.067350387573242,-15.950506210327148,112,839632.8598517793,600.3058114531323,10.714546496886665,b'NOT_AVAILABLE',73.34865011885888,14.908277332308941,300.0877498479915,64.09323634156652,9.305822072521923e-06
6850417,1,0,J19103857+4218474,73.34100000000001,14.589,4998.0,94.0,4799.0,87.0,4.09,0.11,36.43,1.19,PUBLIC                                       ,4628,86,-0.06,0.06,1.33,0.21,0.18,11.29,0.7,0.63,2.454,0.015,0.016,0.0009199999999999999,4e-05,4e-05,4671,86,-0.05,0.06,1.35,0.22,0.19,11.34,0.71,0.63,2.456,0.015,0.015,0.0009199999999999999,4e-05,4e-05,287.66071,42.313190000000006,6850417,2MASS J19103857+4218474,4998,94.0,-94.0,2.456,0.015,-0.015,-0.05,0.06,-0.06,1.35,0.22,-0.19,11.34,0.71,-0.63,0.001296,5.634e-05,-5.634e-05,MULT55,10.966,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.66071,42.313190000000006,11101111111111111,PHO55,AST55,SPE55,9.31,0.027000000000000003,8.816,0.019,8.689,0.011000000000000001,0.82,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,96.90299999999999,112.369,127.516,139.579,155.614,180.899,189.433,204.37900000000002,224.294,235.795,242.597,249.707,252.535,270.145,,,,-2147483648,b'3129-518-1  ',1635378410781933568,2102549356551936000,1377078,2015.0,287.660708963484,0.17189511614743797,42.313195767154546,0.19826500903155092,0.5719305802548327,0.319096662206844,0.6737195982803397,1.0674985450104024,3.403294401352662,0.8184925831847063,0.45950978994369507,0.7344373464584351,-0.751257061958313,-0.5744006633758545,0.6922042369842529,-0.680206835269928,-0.5860368013381958,-0.89654940366745,-0.6310960650444031,0.4968549609184265,63,63,61,62,2,1,,0.3219696980509433,72.40098446889316,False,3.276862382888794,8.754470825195312,2.2652222469332628e-05,5,10,False,0.2873525023460388,0.37208181619644165,0.40038982033729553,0.1685047447681427,-90.78096771240234,59.553611755371094,-11.56483268737793,-44.764068603515625,71,762488.185641104,613.8570303302321,10.819187266582418,b'NOT_AVAILABLE',73.34147963131204,14.588546945214867,300.6423003060049,63.88554691555736,9.140761505928785e-06
