kepid,nu_max,delta_nu,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
6850464,34.494,3.904,2MASS J19104340+4218347,4898,91.0,-212.0,2.4530000000000003,0.035,-0.03,0.21,0.15,-0.37,3.394,0.119,-1.638,18.116,0.6559999999999999,-5.229,0.0008041000000000001,0.0003764,-7.268e-05,DSEP,10.97,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.68085,42.309639000000004,11101111111111111,PHO1,AST9,KIC0,9.232000000000001,0.021,8.687999999999999,0.02,8.555,0.011000000000000001,0.82,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.38,7.132000000000001,7.1,7.1,7.1,7.109,7.1,94.721,109.455,124.311,136.51,152.727,178.91099999999997,187.926,204.18400000000003,227.084,241.333,249.62900000000002,258.4,261.931,285.362,,,,-2147483648,b'3129-1100-1 ',1635378410781933568,2102548600637692288,521336,2015.0,287.68084047433206,0.23745859123631521,42.30965955249959,0.39663459814395946,1.0183107074446331,0.2696786163690951,-4.937169924474355,1.025200106716809,1.2941565393503347,1.3263945103003658,-0.657599151134491,-0.006826381199061871,-0.7448390126228333,0.678611695766449,0.5599513649940491,0.2363492250442505,-0.9239742755889893,-0.5232425332069397,-0.43818628787994385,-0.3739667236804962,61,57,55,54,6,3,,0.2512476154504828,72.56521785549185,False,2.6324408054351807,13.00544548034668,2.6385732780909166e-05,5,11,False,0.39988255500793457,0.4616345763206482,0.2985494136810303,0.3079562783241272,-160.74862670898438,55.268218994140625,-2.0141069889068604,-34.375205993652344,74,774468.3707105991,1041.5512529978473,10.80226084916525,b'NOT_AVAILABLE',73.34428963453165,14.573489139227025,300.6726174873024,63.87806307530908,2.0317842547520825e-05
6851401,102.363,7.853,2MASS J19121421+4221223,5149,87.0,-87.0,2.917,0.017,-0.011000000000000001,-0.28,0.17,-0.17,2.34,0.27,-0.22,8.61,0.5,-0.32,0.005164,8.281e-05,-3.958e-05,MULT56,10.776,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,288.05922999999996,42.356201,11111111111111111,PHO56,AST56,PHO56,9.304,0.023,8.877,0.031,8.75,0.011000000000000001,0.8755,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,94.772,98.249,101.604,101.62799999999999,103.476,104.404,103.947,103.226,100.944,96.971,93.37299999999999,90.917,90.07700000000001,85.631,,,,-2147483648,b'3129-1430-1 ',1635378410781933568,2102506200720542336,1635298,2015.0,288.05926682796303,0.1446447639695298,42.356194648515824,0.23812308194681137,0.5957608076189176,0.2576051375695194,3.5063889495506286,0.8307578940384329,-1.1425236739366096,0.7775978576715521,-0.3181481659412384,-0.16955778002738953,-0.4573270082473755,0.34781837463378906,0.757832407951355,-0.3430575132369995,-0.7350773215293884,-0.6236042380332947,-0.5131934881210327,-0.0013232793426141143,81,81,80,78,1,3,,0.2722534706747565,98.83585017612508,False,2.821829080581665,11.438310623168945,2.2002212062943727e-05,5,12,False,0.3237871527671814,0.3233136832714081,0.29908549785614014,0.22884656488895416,-114.81802368164062,63.256385803222656,7.522944450378418,-15.472404479980469,97,897295.386637375,1441.7852468035985,10.64243147666269,b'NOT_AVAILABLE',73.50447049450915,14.336073941319787,301.312040967618,63.84526526247098,1.2704837658079596e-05
6851499,51.77,5.623,2MASS J19122254+4223498,4760,78.0,-78.0,2.623,0.004,-0.006999999999999999,-0.52,0.17,-0.17,1.21,0.05,-0.06,8.87,0.13,-0.16,0.002433,3.915e-05,-3.915e-05,MULT56,10.7,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,288.09396,42.397171,11111111111111111,PHO56,AST56,PHO56,9.071,0.03,8.486,0.022000000000000002,8.375,0.011000000000000001,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,123.304,143.349,160.16299999999998,171.72400000000002,187.833,212.71,220.93200000000002,234.47799999999998,247.55700000000002,251.692,253.153,252.99200000000002,253.31900000000002,252.584,,,,-2147483648,b'3129-808-1  ',1635378410781933568,2102506544317921920,1895061,2015.0,288.09390565540434,0.3022092159613561,42.397089574344214,0.7062549093222432,0.8025605766178683,0.4021794111505217,-6.858344432484827,2.7388413397226374,-23.00617754431355,2.5878433917385166,-0.8009361028671265,-0.25576186180114746,-0.7346755266189575,0.9155327081680298,0.7139863967895508,0.2834719121456146,-0.8107166290283203,-0.3892393708229065,-0.27501437067985535,-0.7295153737068176,47,47,45,46,2,1,,0.2695163627359019,56.47803162316062,False,2.7970383167266846,11.05121898651123,2.733757719397545e-05,5,9,False,0.6928753852844238,0.7248280644416809,0.556566596031189,0.2359389215707779,-102.96366882324219,68.12427520751953,18.50542449951172,-22.27768325805664,70,968202.5480141599,661.4391908187023,10.559854510747662,b'NOT_AVAILABLE',73.55375095942382,14.329186237580238,301.3938062127738,63.877353339508474,1.8489874522898778e-05
6854391,61.197,5.762,2MASS J19163509+4220109,5252,79.0,-79.0,2.698,0.013000000000000001,-0.015,0.03,0.05,-0.05,1.99,0.15,-0.3,10.4,0.34,-0.61,0.002493,7.043e-05,-7.043e-05,MULT55,11.095999999999998,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.14624,42.336369,11111111111111111,PHO55,AST55,SPE55,9.514,0.019,9.11,0.017,8.993,0.012,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,124.041,140.34799999999998,153.286,160.879,171.68599999999998,185.483,188.608,193.207,195.965,194.979,191.93,188.81099999999998,187.769,182.083,,,,-2147483648,b'3129-1024-1 ',1635378410781933568,2102690712519245824,46780,2015.0,289.14622332679676,0.14783951623741096,42.33631970368206,0.2580243645671219,0.5940080139312405,0.3194421213828491,-3.0473687183533125,1.828338935294604,-8.459662391452833,0.8438053743016913,0.13634362816810608,-0.007506366353482008,-0.09207532554864883,-0.3003062903881073,0.7722485065460205,-0.8398826718330383,0.20939640700817108,-0.8427696228027344,0.17162995040416718,-0.4563530385494232,63,63,60,60,3,3,,0.3652992891623872,187.364436849715,False,3.6790153980255127,7.073172569274902,2.7131096430821344e-05,5,9,False,0.5617464780807495,0.07082746922969818,0.16677848994731903,0.23290002346038818,-50.71401596069336,50.495361328125,20.7398738861084,6.9321608543396,80,666749.7957622578,873.6595155347231,10.9648628355167,b'NOT_AVAILABLE',73.82444224281879,13.594892582679659,303.0375925893053,63.59598395894662,1.4052661605333289e-05
6859685,38.042,4.218,2MASS J19230298+4223308,4842,84.0,-146.0,2.494,0.035,-0.027000000000000003,-0.26,0.33,-0.24,2.001,0.959,-0.999,13.267999999999999,3.016,-4.123,0.001207,0.0006634,-0.0002283,DSEP,9.824,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,290.76245,42.391899,11111111111111111,PHO1,AST9,KIC0,8.174,0.019,7.666,0.033,7.541,0.022000000000000002,0.8757,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,8.978,7.712000000000001,7.1,7.1,7.1,7.1,7.1,7.1,81.808,96.18,108.75299999999999,118.399,132.155,156.388,165.655,182.055,202.887,216.202,224.084,232.202,235.62099999999998,258.79200000000003,,,,-2147483648,b'3142-1248-1 ',1635378410781933568,2101945793387713152,1071409,2015.0,290.76246632915087,0.14308222246938343,42.39183818950725,0.22078283212792266,1.4045102404159842,0.2783157797385553,7.27769458743801,1.3270160573657273,-10.03353297216238,0.7658785947569168,0.2413189709186554,0.24744915962219238,-0.2763727903366089,-0.27230536937713623,0.6003955006599426,-0.5814550518989563,-0.3444828689098358,-0.8239087462425232,0.01633206009864807,-0.2517552971839905,62,62,60,62,2,0,,0.3331984399128235,48.25348359414763,False,3.3806636333465576,8.403995513916016,1.8030046703643166e-05,5,11,False,0.40514248609542847,0.1815500557422638,0.2218886911869049,0.05785480886697769,-93.06974792480469,51.703094482421875,29.586200714111328,-27.964170455932617,87,2143732.9783057943,1767.115869706377,9.696843341314782,b'NOT_AVAILABLE',74.39334823927162,12.535617475724628,305.62029781139375,63.28631518124828,2.6357584233195864e-05
6859803,172.201,13.531,2MASS J19231283+4219574,5107,87.0,-142.0,3.159,0.028999999999999998,-0.031,-0.22,0.22,-0.3,1.662,0.328,-0.647,5.617000000000001,0.565,-1.23,0.01321,0.004014,-0.0014869999999999998,DSEP,9.842,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,290.80347,42.33263,11111111111111111,PHO1,AST9,KIC0,8.346,0.023,7.872999999999999,0.017,7.803,0.017,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,141.614,138.97899999999998,141.278,139.40200000000002,138.671,133.362,129.662,123.86200000000001,115.76100000000001,108.057,102.59100000000001,97.899,96.527,89.74799999999999,,,,-2147483648,b'3142-737-1  ',1635378410781933568,2101942288694401792,267852,2015.0,290.8035847114457,0.12157610083958496,42.33278355212952,0.19411783503199367,2.5776210418559264,0.2496943860131629,26.96718605394286,1.0827859601734922,41.65030238442675,0.64009612303333,0.3640354573726654,0.43502891063690186,-0.45615825057029724,-0.2873227894306183,0.7067265510559082,-0.6909799575805664,-0.31294897198677063,-0.8460397720336914,-0.15608134865760803,-0.010098172351717949,106,106,103,106,3,0,,0.30888484938540794,107.08144963093801,False,3.156330108642578,9.377551078796387,2.2397209249902517e-05,5,15,False,0.3954164981842041,0.1879671961069107,0.16974911093711853,0.15269173681735992,-82.8369369506836,81.81747436523438,17.32887077331543,-1.6504617929458618,121,2093074.7057233404,1471.468612893671,9.722808240360749,b'NOT_AVAILABLE',74.35210545455196,12.482803013318218,305.6432481951818,63.220711416702315,3.4049552248718223e-05
6864897,39.944,4.173,2MASS J19292659+4218114,4987,106.0,-241.0,2.5180000000000002,0.031,-0.024,0.07,0.14,-0.59,3.194,0.139,-2.224,16.314,0.7609999999999999,-7.516,0.001036,0.0009566,-9.883e-05,DSEP,11.109000000000002,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.36081,42.303188,11111111111111111,PHO1,AST9,KIC0,9.505,0.021,8.982999999999999,0.017,8.877,0.015,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,97.775,111.71600000000001,126.014,137.137,151.784,173.512,180.142,191.68099999999998,207.2,215.668,220.421,224.642,226.467,235.295,,,,-2147483648,b'3142-595-1  ',1635378410781933568,2125726133954626432,1862920,2015.0,292.360838391574,0.452894577002042,42.30320163102362,0.28582472321568625,0.14431138842560137,0.8939355654499443,3.414700524535931,3.2026792240322757,1.4005089735423009,2.4552797037269847,0.7582301497459412,0.9766491651535034,-0.9810212254524231,-0.9521366953849792,0.7318740487098694,-0.7677093744277954,-0.8381550908088684,-0.9919794201850891,-0.939417839050293,0.9487858414649963,35,35,34,33,1,2,,0.25705712822275706,60.94242040461545,False,2.6846113204956055,12.466716766357422,2.390562804066576e-05,5,9,False,0.45680034160614014,0.5106106996536255,0.3942985534667969,0.3398282825946808,-122.39962768554688,79.99370574951172,-18.820533752441406,30.02181625366211,52,652207.8236724698,2077.38878229484,10.988805053449953,b'NOT_AVAILABLE',74.83988465987782,11.43447030973549,308.02489816616014,62.82134889626448,1.03251121169501e-05
6864995,40.775,4.554,2MASS J19293385+4220163,4920,99.0,-165.0,2.529,0.028999999999999998,-0.024,-0.4,0.2,-0.24,1.949,0.798,-1.022,12.573,2.38,-4.015,0.001381,0.0007067999999999999,-0.0002301,DSEP,10.472999999999999,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.39108,42.337891,11111111111111111,PHO1,AST9,KIC0,8.919,0.021,8.416,0.017,8.312000000000001,0.015,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,94.738,110.084,124.088,134.651,149.41,172.915,180.87599999999998,195.107,212.199,221.83,227.17,232.171,234.31799999999998,247.30700000000002,,,,-2147483648,b'3142-1420-1 ',1635378410781933568,2125715997831806848,591109,2015.0,292.3910425412535,0.13636363530197135,42.337845272791526,0.16110069127319154,0.8410889253869984,0.27716977797877357,-3.4705566742853344,1.0522021713296423,-12.510614858701814,1.0608480322182725,0.5654233694076538,0.7866813540458679,-0.8559647798538208,-0.7008564472198486,0.7391769289970398,-0.7132182121276855,-0.6342295408248901,-0.9406812191009521,-0.7700250148773193,0.7802497744560242,70,70,66,70,4,0,,0.21053667740328413,81.15792524375816,False,2.272394895553589,18.929183959960938,2.9627772164531052e-05,5,11,False,0.31813961267471313,0.43457260727882385,0.4496781826019287,0.2254931479692459,-100.59542846679688,82.73396301269531,-7.428127765655518,3.6667752265930176,78,1150918.6808071795,957.7398091765833,10.372158465722496,b'NOT_AVAILABLE',74.88167651913072,11.4298893296127,308.09620930618166,62.84662478053686,1.4695349816594532e-05
6866002,30.59,3.26,2MASS J19304241+4223508,4830,60.0,-195.0,2.395,0.03,-0.027999999999999997,0.21,0.15,-0.49,3.559,0.042,-2.044,19.817999999999998,0.718,-7.0360000000000005,0.000644,0.0003827,-5.135e-05,DSEP,10.562999999999999,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.67672999999996,42.397442,11101111111111111,PHO1,AST9,KIC0,8.774,0.02,8.201,0.024,8.068999999999999,0.015,0.82,1459.789,7.1,7.1,7.1,10.618,11.481,10.386,10.604000000000001,9.684,9.289,9.391,9.151,8.389,8.101,7.149,73.223,84.415,96.346,105.999,118.947,139.576,146.636,159.57299999999998,178.05200000000002,190.19400000000002,197.96099999999998,205.87,209.21599999999998,231.06599999999997,,,,-2147483648,b'3143-1961-1 ',1635378410781933568,2125736922912479744,1918146,2015.0,292.6767603428414,0.13228229779260114,42.397415966225374,0.32943303144365016,0.48038772132211727,0.2783595311442599,2.000175691101994,1.3217480484176636,-0.9815607916294984,3.5030513615980934,0.04905209690332413,0.46073201298713684,-0.6910455226898193,-0.3899287283420563,0.5130171775817871,0.06639649718999863,0.6834884881973267,-0.6711129546165466,-0.008792420849204063,0.6295294761657715,53,53,51,53,2,0,,0.2721140545774746,99.60491349413854,False,2.820565700531006,11.872099876403809,2.3586211682413705e-05,5,9,False,0.5645583271980286,0.5320183038711548,0.2846444845199585,0.550250232219696,-71.48350524902344,-82.319091796875,19.82375717163086,3.8576457500457764,70,1114975.4424582482,2462.5417756023044,10.40660680865884,b'NOT_AVAILABLE',75.03216151577129,11.267585814189689,308.57568524695733,62.832280715615916,2.6069236433558245e-05
6866587,41.845,4.616,2MASS J19312371+4220456,4935,85.0,-242.0,2.539,0.027999999999999997,-0.026000000000000002,0.07,0.14,-0.45,3.059,0.164,-2.047,15.578,0.872,-6.629,0.00114,0.0008681000000000001,-0.00012350000000000002,DSEP,10.927999999999999,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.84879,42.346001,11101111111111110,PHO1,AST9,KIC0,9.232999999999999,0.021,8.72,0.026000000000000002,8.6,0.015,0.8218,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,108.32700000000001,125.37700000000001,141.464,154.135,170.53900000000002,195.71,203.791,217.285,234.528,244.077,248.653,253.06,254.951,264.731,,,,-2147483648,b'3143-1021-1 ',1635378410781933568,2077697610627981312,865987,2015.0,292.8487831737352,0.15386837997087377,42.345977983432,0.4726815855112015,1.2900599201394651,0.6175220326663318,-8.473835314936762,3.804880642349125,-9.690588803264514,1.1246115979822398,0.931788444519043,0.9365278482437134,-0.9347114562988281,-0.9080160856246948,0.9755262732505798,-0.9801152348518372,-0.9517484903335571,-0.995258629322052,-0.9046729803085327,0.906144917011261,76,76,75,74,1,2,,0.20532597766009303,61.87758186590834,False,2.227156162261963,20.188264846801758,2.934121948783286e-05,5,12,False,0.7353865504264832,0.23637759685516357,0.13500915467739105,0.09568948298692703,-119.8701171875,71.04358673095703,37.81515884399414,-43.603851318359375,96,760408.2612685093,352.53147301239756,10.822152997579021,b'NOT_AVAILABLE',75.0434118077419,11.13092733682879,308.799525909551,62.74107157779353,3.488858471626937e-05
6867485,31.184,3.881,2MASS J19322556+4222398,4857,53.0,-210.0,2.406,0.031,-0.028999999999999998,0.21,0.15,-0.39,3.562,0.034,-1.752,19.582,0.7020000000000001,-5.781000000000001,0.0006682000000000001,0.000303,-5.897e-05,DSEP,11.269,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.10651,42.377720000000004,11101111111111100,PHO1,AST9,KIC0,9.535,0.018000000000000002,8.959,0.016,8.838,0.013999999999999999,0.8263,1339.474,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,100.189,115.431,131.172,144.607,162.533,189.873,198.623,214.02599999999998,236.34900000000002,250.354,258.808,267.45799999999997,270.906,291.712,,,,-2147483648,b'3143-1545-1 ',1635378410781933568,2077701527638154368,1304644,2015.0,293.10650332304135,0.1332771768113253,42.377693329760575,0.1912079463086826,0.6960229740984782,0.245454518449712,-0.11961929529314874,1.0284674070104178,-2.889944817214319,0.8386885819063337,0.5964453816413879,0.545436441898346,-0.6965008974075317,-0.47809791564941406,0.7357484698295593,-0.7463070154190063,-0.6411781311035156,-0.8784429430961609,-0.4281553626060486,0.5353084802627563,104,104,103,99,1,5,,0.2744713292400273,102.33964049227646,False,2.841939926147461,12.279651641845703,2.626380774017889e-05,5,15,False,0.26669684052467346,0.1925227791070938,0.0775161162018776,0.41065964102745056,-100.66239929199219,-62.86808395385742,18.59510612487793,2.2685511112213135,114,582907.2825677842,735.1462124675807,11.110771360782767,b'NOT_AVAILABLE',75.1596968552846,10.975221082491796,309.213927068397,62.706386638412006,1.5286006209654934e-05
6871472,24.564,3.244,2MASS J19370020+4222392,4693,64.0,-165.0,2.29,0.033,-0.026000000000000002,0.21,0.15,-0.39,3.279,0.235,-1.913,21.479,1.072,-7.732,0.00046610000000000005,0.0002835,-4.26e-05,DSEP,11.491,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.25085,42.377579,11111111111111111,PHO1,AST9,KIC0,9.605,0.021,9.022,0.017,8.873,0.013999999999999999,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,97.988,111.042,126.77799999999999,140.586,158.158,185.209,193.847,210.35299999999998,235.96599999999998,253.31099999999998,264.872,276.927,281.879,313.878,,,,-2147483648,b'3143-1421-1 ',1635378410781933568,2077563504569122176,1609760,2015.0,294.2508166174321,0.1449056555014045,42.37747264578935,0.21492864428247885,0.7459308121830858,0.2919709779290314,-6.267267990981365,1.0024310921822028,-18.603378106410048,0.9686954263191719,0.41368386149406433,0.2176176905632019,-0.5813381671905518,-0.26335856318473816,0.7518784999847412,-0.7006693482398987,-0.31852686405181885,-0.7696333527565002,-0.0382072813808918,0.34069743752479553,88,88,88,82,0,6,,0.35134888905059636,150.60980134646434,False,3.5490882396698,7.686951637268066,3.3448795875301585e-05,5,12,False,0.1742580682039261,0.3455127477645874,0.22531746327877045,0.746176540851593,-77.13455200195312,-57.171268463134766,33.93300247192383,2.8025522232055664,105,401743.0525078481,10776.755697875855,11.514899126130079,b'NOT_AVAILABLE',75.5527281151821,10.22334298803638,310.93445647881333,62.413141513238756,2.8876725536787136e-05
6878041,72.078,6.48,2MASS J19432339+4222240,5064,71.0,-187.0,2.779,0.031,-0.028999999999999998,0.07,0.14,-0.55,2.74,0.235,-1.384,11.177999999999999,0.5710000000000001,-3.339,0.002764,0.0012619999999999999,-0.00025320000000000003,DSEP,10.016,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.84747000000004,42.37336,11111111111111111,PHO1,AST9,KIC0,8.434,0.024,7.981,0.027000000000000003,7.859,0.026000000000000002,0.8755,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,119.36,134.313,144.879,150.187,158.83,170.33,173.265,177.47,179.58900000000003,176.765,172.882,168.393,167.08900000000003,159.179,,,,-2147483648,b'3144-2418-1 ',1635378410781933568,2077139093083822080,1473426,2015.0,295.84743157787494,0.19287892433583917,42.37337539268834,0.3430575376105629,1.1345722500464404,0.3235288238741198,2.5206625206626043,1.4282723736607874,1.3765976089183272,1.405050022788534,0.46674293279647827,0.4459569752216339,-0.6316667199134827,-0.4119662940502167,0.5654667019844055,-0.6122612357139587,-0.8450376987457275,-0.844092607498169,-0.32678815722465515,0.41900378465652466,62,62,60,62,2,0,,0.4094025439027146,217.13666778106145,False,4.0920233726501465,5.490848064422607,3.56619966623839e-05,5,10,False,0.5130267143249512,0.16126768290996552,0.13788612186908722,0.2731899321079254,-144.4874267578125,-87.46631622314453,47.071197509765625,1.2494313716888428,69,1763835.5009273463,6086.484874445452,9.908624865211014,b'NOT_AVAILABLE',76.11174492103898,9.1804824494505,313.2896850280609,61.983431776453415,4.0068916897527775e-05
6881454,27.993,3.92,2MASS J19462346+4222058,4921,91.0,-178.0,2.36,0.028999999999999998,-0.027999999999999997,-0.5,0.2,-0.22,2.123,1.09,-1.095,15.940999999999999,3.386,-4.864,0.0007381,0.0003424,-0.000122,DSEP,10.664000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.59778,42.368279,11111111111111111,PHO1,AST9,KIC0,9.023,0.02,8.471,0.017,8.37,0.015,0.8756,1459.789,7.1,7.1,7.1,7.1,9.235,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,84.23899999999999,97.851,111.301,122.126,137.107,161.915,170.891,187.275,209.515,224.445,233.78400000000002,243.605,247.78900000000002,276.262,,,,-2147483648,b'3144-2286-1 ',1635378410781933568,2077173487176298496,146737,2015.0,296.5977564804133,0.23018589677200366,42.36834408523697,0.4635723283261617,1.0699663401278576,0.6739810397861239,-5.10321503962814,3.820923208767082,17.472074484997737,1.4171922095149911,0.7143224477767944,0.6900727152824402,-0.640285313129425,-0.3098776936531067,0.8961717486381531,-0.8854368329048157,-0.4391568899154663,-0.929632842540741,-0.25651341676712036,0.41637352108955383,70,70,70,69,0,1,,0.6273440815464278,235.04336245245185,False,6.161940097808838,2.3347020149230957,2.831661004165653e-05,5,12,False,0.5739397406578064,0.2854812443256378,0.5350653529167175,0.4796349108219147,-92.78596496582031,-59.88645553588867,43.13917541503906,3.3413071632385254,94,988381.3986284614,442.0239363319985,10.537458655415456,b'NOT_AVAILABLE',76.3773882254895,8.692167481610605,314.3769558092081,61.77205935363378,8.63869521144292e-06
6887430,77.85,7.241,2MASS J19514877+4218181,5055,72.0,-203.0,2.8089999999999997,0.032,-0.032,0.07,0.14,-0.51,2.654,0.123,-1.426,10.628,0.502,-3.4530000000000003,0.003114,0.001591,-0.0002844,DSEP,11.76,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.95325,42.305031,11101111111111100,PHO1,AST9,KIC0,10.035,0.021,9.479,0.017,9.382,0.012,0.8263,1339.474,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,164.062,179.025,190.78099999999998,195.666,204.72,215.102,217.092,220.202,220.25799999999998,215.38,208.985,203.285,201.636,191.34400000000002,,,,-2147483648,b'3145-2203-1 ',1635378410781933568,2078438887627137152,1626570,2015.0,297.9531402486404,0.2093367826359672,42.30496841743129,0.30370356968577894,1.4257497539585053,0.39333143409933796,-15.506820238904897,1.7288932277537459,-14.967237464450328,1.2404035095909811,0.5301012396812439,0.5379429459571838,-0.700381338596344,-0.42867618799209595,0.7549542784690857,-0.7361999750137329,-0.6861416697502136,-0.8763377666473389,-0.4521593153476715,0.5039934515953064,80,80,80,74,0,6,,0.567971257462907,156.45151641231254,False,5.594902992248535,2.9416205883026123,3.47399472957477e-05,5,13,False,0.40555623173713684,0.13919050991535187,0.16041584312915802,0.4427792727947235,-114.38936614990234,-77.23280334472656,36.840152740478516,5.014517307281494,96,367244.42148205696,211.61902442879938,11.61238204511476,b'NOT_AVAILABLE',76.81904601590682,7.788426118175417,316.2692542871369,61.33013073162832,1.6558794738289463e-05
